review_url,title,metacritic,user_avg,count,10,9,8,7,6,5,4,3,2,1
https://www.gamespot.com/reviews/star-wars-the-force-unleashed-review/1900-6197655/,FaceBreaker,54,4.5,667,48,28,42,73,76,88,65,58,65,124
https://www.gamespot.com/reviews/mlb-power-pros-2008-review/1900-6197665/,Vampire Rain,38,3.9,1469,132,38,70,84,94,102,151,167,220,411
https://www.gamespot.com/reviews/outcry-review/1900-6197597/,Harvest Moon DS: Island of Happiness,65,7.6,415,108,75,91,52,34,22,15,4,1,13
https://www.gamespot.com/reviews/fading-shadows-review/1900-6197670/,Warhammer: Battle March,55,6.8,304,56,34,69,50,23,28,9,7,5,23
https://www.gamespot.com/reviews/tna-impact-review/1900-6197678/,B-Boy,53,7.9,272,99,70,33,20,13,6,8,3,7,13
https://www.gamespot.com/reviews/tna-impact-review/1900-6197534/,Pirates vs Ninjas Dodgeball,44,4.4,108,13,5,9,7,4,10,8,17,9,26
https://www.gamespot.com/reviews/tna-impact-review/1900-6197535/,Smash Court Tennis 3,68,7.3,218,41,39,57,36,16,8,3,2,2,14
https://www.gamespot.com/reviews/summer-athletics-the-ultimate-challenge-review/1900-6197408/,Mercenaries 2: World in Flames,70,7.3,8422,1500,1642,2113,1221,629,437,266,152,140,322
https://www.gamespot.com/reviews/summer-athletics-the-ultimate-challenge-review/1900-6197410/,Spore,,7.6,9395,1988,2635,2040,1108,482,339,153,112,94,444
https://www.gamespot.com/reviews/spore-creatures-review/1900-6197454/,The Mummy: Tomb of the Dragon Emperor,39,5,165,23,10,9,15,19,20,14,13,13,29
https://www.gamespot.com/reviews/zoids-assault-review/1900-6197426/,The Mummy: Tomb of the Dragon Emperor,39,5,165,23,10,9,15,19,20,14,13,13,29
https://www.gamespot.com/reviews/commando-steel-disaster-review/1900-6197456/,Murder in the Abbey,,6.9,126,7,15,40,32,17,6,1,1,2,5
https://www.gamespot.com/reviews/viva-pinata-pocket-paradise-review/1900-6197455/,Infinite Undiscovery,68,7.3,1664,225,299,510,324,118,74,26,18,16,54
https://www.gamespot.com/reviews/facebreaker-review/1900-6197452/,NFL Head Coach 09,67,6.8,320,20,41,101,77,21,31,10,3,11,5
https://www.gamespot.com/reviews/facebreaker-review/1900-6197451/,NFL Head Coach 09,67,6.8,320,20,41,101,77,21,31,10,3,11,5
https://www.gamespot.com/reviews/vampire-rain-altered-species/1900-6197395/,The Mummy: Tomb of the Dragon Emperor,39,5,165,23,10,9,15,19,20,14,13,13,29
https://www.gamespot.com/reviews/harvest-moon-island-of-happiness-review/1900-6197399/,The Last Guy,77,7.3,455,44,90,152,97,24,13,7,4,8,16
https://www.gamespot.com/reviews/warhammer-battle-march-review/1900-6197400/,Viva Pinata: Trouble in Paradise,82,8.3,798,181,346,189,38,10,8,2,5,5,14
https://www.gamespot.com/reviews/b-boy-review/1900-6197138/,Unreal Tournament III,83,8.4,10950,3257,4288,2075,589,207,124,63,46,65,236
https://www.gamespot.com/reviews/pirates-vs-ninjas-dodgeball-review/1900-6197279/,Shattered Suns,41,3.6,104,12,1,0,4,2,9,18,23,11,24
https://www.gamespot.com/reviews/smash-court-tennis-3-review/1900-6197252/,Dracula 3: The Path of the Dragon,65,7,183,27,24,39,43,20,10,10,1,4,5
https://www.gamespot.com/reviews/mercenaries-2-world-in-flames-review/1900-6197204/,Hellboy: The Science of Evil,44,5.3,544,63,23,52,76,59,78,50,38,36,69
https://www.gamespot.com/reviews/mercenaries-2-world-in-flames-review/1900-6197202/,Mario Super Sluggers,69,7.6,874,161,176,245,156,60,32,5,5,7,27
https://www.gamespot.com/reviews/spore-review/1900-6197206/,Castle Crashers,,8.7,3941,1159,1949,588,127,42,26,7,3,11,29
https://www.gamespot.com/reviews/the-mummy-tomb-of-the-dragon-emperor-review/1900-6197215/,Ferrari Challenge Trofeo Pirelli,71,7,406,55,63,95,83,48,17,10,6,11,18
https://www.gamespot.com/reviews/the-mummy-tomb-of-the-dragon-emperor-review/1900-6197214/,Monster Madness,59,6.2,665,78,62,124,116,70,72,44,29,20,50
https://www.gamespot.com/reviews/murder-in-the-abbey-review/1900-6197213/,Mister Slime,59,5.6,,,,,,,,,,,
https://www.gamespot.com/reviews/infinite-undiscovery-review/1900-6197148/,Tiger Woods PGA Tour 09,84,8.2,1335,197,655,325,64,26,17,8,4,9,30
https://www.gamespot.com/reviews/nfl-head-coach-09-review/1900-6197130/,Tiger Woods PGA Tour 09,84,8.2,1335,197,655,325,64,26,17,8,4,9,30
https://www.gamespot.com/reviews/nfl-head-coach-09-review/1900-6197131/,Tales of Vesperia,79,8.8,3099,1238,1328,345,69,35,17,5,8,13,41
https://www.gamespot.com/reviews/the-mummy-tomb-of-the-dragon-emperor-review/1900-6197106/,Disgaea 3: Absence of Justice,78,8.4,1270,365,493,271,78,12,13,7,4,8,19
https://www.gamespot.com/reviews/the-last-guy-review/1900-6197135/,N+,82,7.9,1611,292,549,458,151,52,29,15,7,12,46
https://www.gamespot.com/reviews/viva-pinata-trouble-in-paradise-review/1900-6197035/,N+,82,7.9,1611,292,549,458,151,52,29,15,7,12,46
https://www.gamespot.com/reviews/unreal-tournament-3-review/1900-6197029/,Space Siege,60,5.9,1187,74,54,176,269,227,155,82,50,24,76
https://www.gamespot.com/reviews/shattered-suns-review/1900-6197023/,Hellboy: The Science of Evil,44,5.3,544,63,23,52,76,59,78,50,38,36,69
https://www.gamespot.com/reviews/dracula-3-path-of-the-dragon-review/1900-6197026/,Digimon World Championship,49,7.4,197,53,24,40,33,18,9,6,4,2,8
https://www.gamespot.com/reviews/hellboy-science-of-evil-review/1900-6195403/,Ratchet & Clank Future: Quest for Booty,76,8,1670,247,420,675,218,58,22,7,4,5,14
https://www.gamespot.com/reviews/mario-super-sluggers-review/1900-6196919/,MLB Power Pros 2008,67,8.1,331,82,114,76,23,14,6,3,0,5,8
https://www.gamespot.com/reviews/castle-crashers-review/1900-6196908/,MLB Power Pros 2008,67,8.1,331,82,114,76,23,14,6,3,0,5,8
https://www.gamespot.com/reviews/ferrari-challenge-trofeo-pirelli/1900-6196915/,Carnival Games (2007),56,6.1,832,71,94,139,152,120,88,57,29,30,52
https://www.gamespot.com/reviews/monster-madness-grave-danger-review/1900-6196810/,Galaga Legions,74,7.8,184,23,55,68,24,5,1,2,0,1,5
https://www.gamespot.com/reviews/mister-slime-review/1900-6196886/,Wordmaster,57,5,,,,,,,,,,,
https://www.gamespot.com/reviews/tiger-woods-pga-tour-09-review/1900-6196848/,Garfield's Fun Fest,44,4.9,13,2,0,1,0,2,2,2,2,1,1
https://www.gamespot.com/reviews/tiger-woods-pga-tour-09-review/1900-6196850/,Bangai-O Spirits,83,7.8,203,35,60,59,17,14,9,1,0,0,8
https://www.gamespot.com/reviews/tales-of-vesperia-review/1900-6196843/,Legend: Hand of God,57,5.4,608,50,32,79,91,72,83,60,38,27,76
https://www.gamespot.com/reviews/disgaea-3-absence-of-justice-review/1900-6196836/,Too Human,65,7.1,3850,515,719,1047,582,338,211,116,66,55,201
https://www.gamespot.com/reviews/n-review/1900-6196862/,Madden NFL 09,83,8,5111,862,2020,1317,424,131,65,57,41,46,148
https://www.gamespot.com/reviews/n-review/1900-6196861/,New International Track & Field,73,7.2,48,4,7,20,8,3,2,0,1,1,2
https://www.gamespot.com/reviews/space-siege-review/1900-6196864/,Sam & Max: Beyond Time and Space,79,8.3,743,182,283,198,41,13,4,1,2,1,18
https://www.gamespot.com/reviews/hellboy-science-of-evil-review/1900-6196853/,Bionic Commando: Rearmed,86,8.1,1671,288,625,477,151,38,26,15,9,7,35
https://www.gamespot.com/reviews/digimon-world-championship-review/1900-6196799/,Bionic Commando: Rearmed,86,8.1,1671,288,625,477,151,38,26,15,9,7,35
https://www.gamespot.com/reviews/ratchet-and-clank-future-quest-for-booty-review/1900-6196684/,GRID (2008),79,8.4,8824,2630,3715,1381,417,158,118,58,38,63,246
https://www.gamespot.com/reviews/mlb-power-pros-2008-review/1900-6196687/,International Cricket Captain 2008,,6.3,64,15,2,6,8,10,10,5,1,1,6
https://www.gamespot.com/reviews/mlb-power-pros-2008-review/1900-6196694/,1701 A.D. Gold Edition,,7.8,221,27,63,82,35,3,2,1,1,1,6
https://www.gamespot.com/reviews/carnival-games-review/1900-6196679/,Toki Tori,,7.5,202,19,46,73,37,6,7,3,2,1,8
https://www.gamespot.com/reviews/galaga-legions-review/1900-6196608/,Sid Meier's Civilization Revolution,84,8.4,5407,1397,2498,880,298,77,54,35,18,20,130
https://www.gamespot.com/reviews/wordmaster-review/1900-6196523/,Fable II Pub Games,53,6.5,1047,77,63,214,336,155,83,30,26,18,45
https://www.gamespot.com/reviews/garfields-fun-fest-review/1900-6196534/,Madden NFL 09,83,8,5111,862,2020,1317,424,131,65,57,41,46,148
https://www.gamespot.com/reviews/bangai-o-spirits-review/1900-6196209/,Madden NFL 09,83,8,5111,862,2020,1317,424,131,65,57,41,46,148
https://www.gamespot.com/reviews/legend-hand-of-god-review/1900-6196245/,SIREN: Blood Curse,78,7.9,808,127,265,248,94,21,21,7,3,4,18
https://www.gamespot.com/reviews/too-human-review/1900-6196150/,Beijing 2008: The Official Video Game of the Olympic Games,52,4.9,1138,152,71,92,114,80,120,83,76,98,252
https://www.gamespot.com/reviews/madden-nfl-09-all-play-review/1900-6196141/,Strong Bad's Cool Game for Attractive People,,7.9,723,136,191,246,85,24,15,4,4,8,10
https://www.gamespot.com/reviews/new-international-track-and-field-review/1900-6196163/,Braid,90,8.1,6299,2322,2005,840,304,136,80,55,54,79,425
https://www.gamespot.com/reviews/sam-and-max-season-2-review/1900-6196154/,Spectral Force 3,59,6.5,270,43,16,45,66,43,17,8,6,6,20
https://www.gamespot.com/reviews/bionic-commando-rearmed-review/1900-6196055/,Puzzle Quest: Challenge of the Warlords,84,8.4,4327,859,2094,913,226,67,47,22,14,16,69
https://www.gamespot.com/reviews/bionic-commando-rearmed-review/1900-6196060/,PixelJunk Eden,81,7.5,643,57,159,238,111,31,15,4,5,6,17
https://www.gamespot.com/reviews/grid-review/1900-6196052/,Dungeon Runners,74,6.9,613,88,86,173,100,47,39,17,6,13,44
https://www.gamespot.com/reviews/international-cricket-captain-2008-review/1900-6196036/,Buzz! Master Quiz,68,6.9,84,10,9,8,32,14,8,1,0,0,2
https://www.gamespot.com/reviews/1701-ad-gold-edition-review/1900-6195973/,Geometry Wars: Retro Evolved 2,90,8.7,1349,477,645,158,26,3,3,3,3,7,24
https://www.gamespot.com/reviews/toki-tori-review/1900-6195871/,SoulCalibur IV,85,8.4,9229,2143,4236,1957,482,145,52,39,27,33,115
https://www.gamespot.com/reviews/sid-meiers-civilization-revolution-review/1900-6195872/,SoulCalibur IV,85,8.4,9229,2143,4236,1957,482,145,52,39,27,33,115
https://www.gamespot.com/reviews/fable-ii-pub-games-review/1900-6195810/,Order Up!,76,7.7,211,30,53,83,19,7,2,3,2,2,9
https://www.gamespot.com/reviews/madden-nfl-09-review/1900-6195640/,1942: Joint Strike,68,7.2,331,22,31,119,105,30,15,6,0,1,2
https://www.gamespot.com/reviews/madden-nfl-09-review/1900-6195642/,Go! Go! Break Steady,68,5.4,44,5,2,6,8,5,3,1,4,3,7
https://www.gamespot.com/reviews/siren-blood-curse-review/1900-6195746/,Elefunk,70,7.1,204,12,27,72,60,17,5,1,2,2,6
https://www.gamespot.com/reviews/beijing-2008-the-official-video-game-of-the-olympi/1900-6195747/,Beijing 2008: The Official Video Game of the Olympic Games,52,4.9,1138,152,71,92,114,80,120,83,76,98,252
https://www.gamespot.com/reviews/strong-bads-cool-game-for-attractive-people-episod/1900-6195688/,Beijing 2008: The Official Video Game of the Olympic Games,52,4.9,1138,152,71,92,114,80,120,83,76,98,252
https://www.gamespot.com/reviews/braid-review/1900-6195623/,Looney Tunes: Cartoon Conductor,67,6.5,26,2,2,5,7,6,1,2,0,1,0
https://www.gamespot.com/reviews/spectral-force-3-review/1900-6195545/,Out of the Park Baseball 9,82,6.8,84,16,19,14,9,4,4,3,1,4,10
https://www.gamespot.com/reviews/puzzle-quest-challenge-of-the-warlords-revenge-of-/1900-6195477/,Sid Meier's Civilization Revolution,84,8.4,5407,1397,2498,880,298,77,54,35,18,20,130
https://www.gamespot.com/reviews/pixeljunk-eden-review/1900-6195402/,Lego Indiana Jones: The Original Adventures,78,8,5670,907,1916,1928,538,147,78,22,35,18,81
https://www.gamespot.com/reviews/dungeon-runners-review/1900-6195326/,Disney*Pixar WALL-E,58,6.6,947,191,73,147,179,130,74,35,20,21,77
https://www.gamespot.com/reviews/buzz-master-quiz-review/1900-6195320/,NCAA Football 09,49,8,2007,352,847,466,158,42,40,18,10,18,56
https://www.gamespot.com/reviews/geometry-wars-retro-evolved-2-review/1900-6195263/,Devil May Cry 4,78,8.6,16886,5747,6782,2847,716,234,111,64,40,49,296
https://www.gamespot.com/reviews/soulcalibur-iv-review/1900-6195196/,Final Fantasy Fables: Chocobo's Dungeon,76,7.7,391,63,96,130,49,16,8,7,2,7,13
https://www.gamespot.com/reviews/soulcalibur-iv-review/1900-6195194/,Double D Dodgeball,36,4,,,,,,,,,,,
https://www.gamespot.com/reviews/order-up-review/1900-6195192/,Baseball Mogul 2009,65,7.5,36,8,5,7,8,5,1,1,0,0,1
https://www.gamespot.com/reviews/1942-joint-strike-review/1900-6195100/,Golf: Tee It Up!,69,7.5,137,8,21,71,23,7,2,1,0,2,2
https://www.gamespot.com/reviews/go-go-break-steady-review/1900-6195108/,Schizoid,68,7.2,72,8,13,18,21,2,4,1,1,1,3
https://www.gamespot.com/reviews/elefunk-review/1900-6195098/,Wonder World Amusement Park,37,3.9,42,5,1,1,1,4,5,3,3,8,11
https://www.gamespot.com/reviews/beijing-2008-the-official-video-game-of-the-olympi/1900-6195097/,Nancy Drew: The Mystery of the Clue Bender Society,46,5,,,,,,,,,,,
https://www.gamespot.com/reviews/beijing-2008-the-official-video-game-of-the-olympi/1900-6195095/,Sid Meier's Civilization Revolution,84,8.4,5407,1397,2498,880,298,77,54,35,18,20,130
https://www.gamespot.com/reviews/looney-tunes-cartoon-conductor-review/1900-6195096/,NCAA Football 09,49,8,2007,352,847,466,158,42,40,18,10,18,56
https://www.gamespot.com/reviews/out-of-the-park-baseball-9-review/1900-6195030/,Operation Darkness,46,6.6,257,26,26,65,61,26,14,10,9,1,19
https://www.gamespot.com/reviews/civilization-revolution-review/1900-6194997/,DreamWorks Kung Fu Panda,,7.1,401,68,58,94,84,41,18,9,1,3,25
https://www.gamespot.com/reviews/lego-indiana-jones-the-original-adventures-review/1900-6194999/,Code Lyoko: Fall of X.A.N.A.,51,6.8,34,10,1,6,4,0,6,4,0,1,2
https://www.gamespot.com/reviews/wall-e-review/1900-6194998/,Final Fantasy IV,,8.8,9278,3481,3951,1250,303,104,40,16,15,24,94
https://www.gamespot.com/reviews/ncaa-football-09-review/1900-6194987/,Supreme Ruler 2020,65,6.5,284,53,29,56,41,24,20,15,8,15,23
https://www.gamespot.com/reviews/devil-may-cry-4-review/1900-6194920/,Disney*Pixar WALL-E,58,6.6,947,191,73,147,179,130,74,35,20,21,77
https://www.gamespot.com/reviews/final-fantasy-fables-chocobos-dungeon-review/1900-6194925/,Buzz! Quiz TV,80,7.9,411,34,102,190,64,13,4,1,1,1,1
https://www.gamespot.com/reviews/double-d-dodgeball-review/1900-6194922/,Guitar Hero: Aerosmith,71,7.4,3281,451,553,1013,740,224,115,36,33,22,94
https://www.gamespot.com/reviews/baseball-mogul-2009-review/1900-6194894/,Guitar Hero: Aerosmith,71,7.4,3281,451,553,1013,740,224,115,36,33,22,94
https://www.gamespot.com/reviews/golf-tee-it-up-review/1900-6194883/,Etrian Odyssey II: Heroes of Lagaard,82,8.2,233,56,86,56,20,5,1,1,0,1,7
https://www.gamespot.com/reviews/schizoid-review/1900-6194877/,Belief & Betrayal,53,4.5,64,2,3,6,4,6,12,10,8,7,6
https://www.gamespot.com/reviews/wonder-world-amusement-park-review/1900-6194882/,SoulCalibur,98,9.2,3776,2482,790,294,82,16,13,6,8,7,78
https://www.gamespot.com/reviews/nancy-drew-the-mystery-of-the-clue-bender-society-/1900-6193620/,The SimCity Box,,7,158,26,28,31,38,10,4,1,2,2,16
https://www.gamespot.com/reviews/sid-meiers-civilization-revolution-review/1900-6193705/,Naruto: Ultimate Ninja Heroes 2: The Phantom Fortress,64,7.8,996,298,211,213,99,64,40,24,10,12,25
https://www.gamespot.com/reviews/ncaa-football-09-review/1900-6193690/,Hail to the Chimp,52,5.3,124,15,6,16,11,23,12,7,4,10,20
https://www.gamespot.com/reviews/operation-darkness-review/1900-6193688/,SimCity Societies: Destinations,62,6.4,255,38,24,45,64,22,14,9,1,9,29
https://www.gamespot.com/reviews/kung-fu-panda-review/1900-6193663/,Top Spin 3,78,7.6,1472,202,407,445,202,72,39,12,21,10,62
https://www.gamespot.com/reviews/code-lyoko-fall-of-xana-review/1900-6193660/,NASCAR 09,69,7.5,988,170,249,269,127,60,31,15,12,9,46
https://www.gamespot.com/reviews/final-fantasy-iv-review/1900-6193622/,NASCAR 09,69,7.5,988,170,249,269,127,60,31,15,12,9,46
https://www.gamespot.com/reviews/supreme-ruler-2020-review/1900-6193605/,Guitar Hero: On Tour,71,7.4,1150,176,291,300,178,62,36,19,15,15,58
https://www.gamespot.com/reviews/wall-e-review/1900-6193547/,Disney*Pixar WALL-E,58,6.6,947,191,73,147,179,130,74,35,20,21,77
https://www.gamespot.com/reviews/buzz-quiz-tv-review/1900-6193494/,Disney*Pixar WALL-E,58,6.6,947,191,73,147,179,130,74,35,20,21,77
https://www.gamespot.com/reviews/guitar-hero-aerosmith-review/1900-6193540/,Disney*Pixar WALL-E,58,6.6,947,191,73,147,179,130,74,35,20,21,77
https://www.gamespot.com/reviews/guitar-hero-aerosmith-review/1900-6193484/,Fatal Inertia EX,61,6.4,326,44,24,56,83,42,23,12,4,11,27
https://www.gamespot.com/reviews/etrian-odyssey-ii-heroes-of-lagaard-review/1900-6193493/,Deadliest Catch: Alaskan Storm,,6.2,379,79,43,46,50,39,29,18,9,15,51
https://www.gamespot.com/reviews/belief-and-betrayal-review/1900-6193432/,Rock Band,92,8.8,12347,5892,4422,1134,294,105,72,30,18,55,325
https://www.gamespot.com/reviews/soulcalibur-review/1900-6193492/,Mega Man Star Force 2,55,8.3,782,308,189,127,71,31,20,3,2,5,26
https://www.gamespot.com/reviews/the-simcity-box-review/1900-6193433/,Mega Man Star Force 2,55,8.3,782,308,189,127,71,31,20,3,2,5,26
https://www.gamespot.com/reviews/naruto-ultimate-ninja-heroes-2-the-phantom-fortres/1900-6193443/,Insecticide: Episode 1,55,6,103,12,7,14,19,18,14,5,2,2,10
https://www.gamespot.com/reviews/hail-to-the-chimp-review/1900-6193444/,Command & Conquer 3: Tiberium Wars,85,8.7,19619,6852,8161,2839,779,256,159,74,66,67,366
https://www.gamespot.com/reviews/simcity-societies-destinations-review/1900-6193428/,Overlord,81,7.9,9914,1722,2997,3285,979,260,140,53,51,39,388
https://www.gamespot.com/reviews/top-spin-3-review/1900-6193200/,Top Spin 3,78,7.6,1472,202,407,445,202,72,39,12,21,10,62
https://www.gamespot.com/reviews/nascar-09-review/1900-6193303/,Wacky Races: Crash & Dash,41,4.8,76,9,3,3,8,6,8,15,7,7,10
https://www.gamespot.com/reviews/nascar-09-review/1900-6193305/,Wacky Races: Crash & Dash,41,4.8,76,9,3,3,8,6,8,15,7,7,10
https://www.gamespot.com/reviews/guitar-hero-on-tour-review/1900-6192842/,Emergency Heroes,41,5.2,73,12,5,5,6,9,9,3,3,7,14
https://www.gamespot.com/reviews/wall-e-review/1900-6193368/,Trauma Center: Under the Knife 2,79,8.4,429,83,211,101,22,3,0,1,1,1,6
https://www.gamespot.com/reviews/wall-e-review/1900-6193369/,Guitar Hero: Aerosmith,71,7.4,3281,451,553,1013,740,224,115,36,33,22,94
https://www.gamespot.com/reviews/wall-e-review/1900-6193371/,Happy Tree Friends: False Alarm,,5.3,141,15,11,15,11,20,19,15,6,9,20
https://www.gamespot.com/reviews/fatal-inertia-ex-review/1900-6193363/,Ticket to Ride (2008),70,8.1,98,18,33,30,10,3,2,0,0,2,0
https://www.gamespot.com/reviews/deadliest-catch-alaskan-storm-review/1900-6193322/,Soul Bubbles,78,8.3,115,29,42,25,13,2,1,2,1,0,0
https://www.gamespot.com/reviews/rock-band-review/1900-6192998/,Battlefield: Bad Company,83,8.5,11257,2885,5387,2084,446,129,97,34,26,19,150
https://www.gamespot.com/reviews/mega-man-star-force-2-zerker-x-saurian-review/1900-6193309/,Europa Universalis III,83,8.3,2072,508,888,378,113,53,30,18,11,11,62
https://www.gamespot.com/reviews/mega-man-star-force-2-zerker-x-ninja-review/1900-6193308/,The Sims Carnival: SnapCity,,4.7,71,6,1,5,4,10,10,12,10,7,6
https://www.gamespot.com/reviews/insecticide-review/1900-6193310/,Big Beach Sports,44,5.2,115,13,5,8,14,16,14,17,12,4,12
https://www.gamespot.com/reviews/command-and-conquer-3-kanes-wrath-review/1900-6193250/,Alone in the Dark (2008),55,6.7,5085,698,638,1145,886,522,373,197,174,156,296
https://www.gamespot.com/reviews/overlord-raising-hell-review/1900-6193265/,Europa Universalis III,83,8.3,2072,508,888,378,113,53,30,18,11,11,62
https://www.gamespot.com/reviews/top-spin-3-review/1900-6193199/,Supreme Commander,86,8.5,7409,2242,3283,957,373,160,103,51,53,33,154
https://www.gamespot.com/reviews/wacky-races-crash-and-dash-review/1900-6193266/,Block Breaker Deluxe,,7.8,158,29,46,38,26,7,3,2,0,2,5
https://www.gamespot.com/reviews/wacky-races-crash-and-dash-review/1900-6193269/,The Incredible Hulk (2008),50,5.7,2235,352,167,300,301,219,192,152,128,114,310
https://www.gamespot.com/reviews/emergency-heroes-review/1900-6193248/,The Incredible Hulk (2008),50,5.7,2235,352,167,300,301,219,192,152,128,114,310
https://www.gamespot.com/reviews/trauma-center-under-the-knife-2-review/1900-6193213/,Battlefield: Bad Company,83,8.5,11257,2885,5387,2084,446,129,97,34,26,19,150
https://www.gamespot.com/reviews/guitar-hero-aerosmith-review/1900-6193211/,Space Invaders Extreme,85,7.7,477,49,136,163,80,23,11,3,1,1,10
https://www.gamespot.com/reviews/happy-tree-friends-false-alarm-review/1900-6193197/,"Blast Works: Build, Trade, Destroy",78,7.4,260,36,65,81,36,8,6,7,2,3,15
https://www.gamespot.com/reviews/ticket-to-ride-review/1900-6193204/,Stronghold: Crusader Extreme,45,6.4,467,132,40,50,45,38,38,29,18,28,49
https://www.gamespot.com/reviews/soul-bubbles-review/1900-6193110/,Cocoto Fishing Master,,5.1,34,5,0,1,2,7,9,3,1,2,4
https://www.gamespot.com/reviews/battlefield-bad-company-review/1900-6193126/,Secret Agent Clank,61,8.1,955,224,300,250,99,30,15,7,4,6,20
https://www.gamespot.com/reviews/europa-universalis-iii-napoleons-ambition-review/1900-6193115/,Final Fantasy Tactics A2: Grimoire of the Rift,80,8.5,1702,472,686,365,99,31,15,6,5,4,19
https://www.gamespot.com/reviews/the-sims-carnival-snapcity-review/1900-6193125/,PixelJunk Monsters,83,8.3,1132,188,464,318,110,24,19,2,3,1,3
https://www.gamespot.com/reviews/big-beach-sports-review/1900-6193069/,Elements of Destruction,65,6.1,98,11,7,14,26,11,8,4,7,3,7
https://www.gamespot.com/reviews/alone-in-the-dark-review/1900-6193075/,Dragon Ball Z: Burst Limit,72,7.9,3657,816,880,1042,491,130,114,30,32,21,101
https://www.gamespot.com/reviews/europa-universalis-iii-in-nomine-review/1900-6193073/,The Political Machine 2008,73,7,168,28,14,52,31,11,13,2,5,2,10
https://www.gamespot.com/reviews/supreme-commander-review/1900-6193010/,The Chronicles of Narnia: Prince Caspian,54,5.5,544,61,16,47,90,103,72,39,26,22,68
https://www.gamespot.com/reviews/block-breaker-deluxe-review/1900-6192933/,The Incredible Hulk (2008),50,5.7,2235,352,167,300,301,219,192,152,128,114,310
https://www.gamespot.com/reviews/the-incredible-hulk-review/1900-6192934/,Sea Life Safari,57,5.4,100,15,5,14,14,5,7,9,6,7,18
https://www.gamespot.com/reviews/the-incredible-hulk-review/1900-6192935/,The Chronicles of Narnia: Prince Caspian,54,5.5,544,61,16,47,90,103,72,39,26,22,68
https://www.gamespot.com/reviews/battlefield-bad-company-review/1900-6192948/,Lost Planet: Extreme Condition Colonies Edition,70,8,882,154,290,269,90,30,10,4,10,7,18
https://www.gamespot.com/reviews/space-invaders-extreme-review/1900-6192764/,Arkanoid DS,61,7.3,142,17,28,47,28,7,3,4,1,0,7
https://www.gamespot.com/reviews/blast-works-build-trade-destroy-review/1900-6192863/,Penny Arcade Adventures: Episode One,77,8,1156,212,356,376,129,29,17,7,8,1,21
https://www.gamespot.com/reviews/stronghold-crusader-extreme-review/1900-6192870/,Advent Rising,70,7.6,2773,588,583,694,356,182,115,71,31,31,122
https://www.gamespot.com/reviews/cocoto-fishing-master-review/1900-6192869/,Space Invaders Extreme,85,7.7,477,49,136,163,80,23,11,3,1,1,10
https://www.gamespot.com/reviews/secret-agent-clank-review/1900-6192860/,The Incredible Hulk (2008),50,5.7,2235,352,167,300,301,219,192,152,128,114,310
https://www.gamespot.com/reviews/final-fantasy-tactics-a2-grimoire-of-the-rift-revi/1900-6192821/,Death Jr.: Root of Evil,71,6.9,89,10,12,20,24,11,4,1,0,2,5
https://www.gamespot.com/reviews/pixeljunk-monsters-encore-review/1900-6192815/,Metal Gear Solid 4: Guns of the Patriots,94,9.4,32553,26839,3106,879,355,177,118,77,82,131,789
https://www.gamespot.com/reviews/elements-of-destruction-review/1900-6192814/,Wolf of the Battlefield: Commando 3,66,7.1,270,21,17,95,83,35,10,2,1,3,3
https://www.gamespot.com/reviews/dragon-ball-z-burst-limit-review/1900-6192805/,Wolf of the Battlefield: Commando 3,66,7.1,270,21,17,95,83,35,10,2,1,3,3
https://www.gamespot.com/reviews/the-political-machine-2008-review/1900-6192765/,Aces of the Galaxy,,7.4,147,16,21,64,28,8,2,1,2,1,4
https://www.gamespot.com/reviews/the-chronicles-of-narnia-prince-caspian-review/1900-6192715/,The Incredible Hulk (2008),50,5.7,2235,352,167,300,301,219,192,152,128,114,310
https://www.gamespot.com/reviews/the-incredible-hulk-review/1900-6192717/,The Incredible Hulk (2008),50,5.7,2235,352,167,300,301,219,192,152,128,114,310
https://www.gamespot.com/reviews/sea-life-safari-review/1900-6192713/,The Chronicles of Narnia: Prince Caspian,54,5.5,544,61,16,47,90,103,72,39,26,22,68
https://www.gamespot.com/reviews/the-chronicles-of-narnia-prince-caspian-review/1900-6192714/,Dragon Ball Z: Burst Limit,72,7.9,3657,816,880,1042,491,130,114,30,32,21,101
https://www.gamespot.com/reviews/lost-planet-extreme-conditions-colonies-edition-re/1900-6192674/,Don King Presents: Prizefighter,56,5.8,371,37,49,39,55,41,54,19,13,18,47
https://www.gamespot.com/reviews/arkanoid-ds-review/1900-6192676/,Roogoo Attack,68,7,,,,,,,,,,,
https://www.gamespot.com/reviews/penny-arcade-adventures-on-the-rain-slick-precipic/1900-6192672/,Robert Ludlum's The Bourne Conspiracy,71,7.8,3043,396,829,1140,379,98,70,31,19,20,61
https://www.gamespot.com/reviews/advent-rising-review/1900-6126795/,Showdown: Legends of Wrestling,55,6.6,640,64,57,139,157,88,52,29,10,11,33
https://www.gamespot.com/reviews/space-invaders-extreme-review/1900-6192600/,Showdown: Legends of Wrestling,55,6.6,640,64,57,139,157,88,52,29,10,11,33
https://www.gamespot.com/reviews/the-incredible-hulk-review/1900-6192610/,Robert Ludlum's The Bourne Conspiracy,71,7.8,3043,396,829,1140,379,98,70,31,19,20,61
https://www.gamespot.com/reviews/death-jr-root-of-evil-review/1900-6192563/,Dracula: Origin,70,7,598,63,77,170,140,60,27,11,8,4,39
