url,title,release_date,platforms,description,developers,publishers,genres,esrb
https://www.gamespot.com/games/age-of-zombies/,Age of Zombies,"Feb 25, 2010","Android, iOS (iPhone/iPad), Ouya, PlayStation Vita, PSP",,Halfbrick Studios,"Halfbrick Studios, BlitWorks","Adventure, Survival, 3D, Action",Teen
https://www.gamespot.com/games/just-cause-2/,Just Cause 2,"Mar 23, 2010","PC, PlayStation 3, Xbox 360",Rico heads to the South Pacific island of Panau for his latest parachuting adventure.,Avalanche Studios,Square Enix,"Adventure, Action",Mature
https://www.gamespot.com/games/blue-toad-murder-files-the-mysteries-of-little/,Blue Toad Murder Files: The Mysteries of Little Riddle,"Mar 25, 2010","PC, PlayStation 3","Blue Toad Murder Files: The Mysteries of Little Riddle is a one to four player co-operative episodic download game published by Relentless Software, creators of Buzz!",Relentless Software,Relentless Software,"Puzzle, Hidden Object",Everyone 10+
https://www.gamespot.com/games/supreme-commander-2/,Supreme Commander 2,"Mar 1, 2010","Macintosh, PC, Xbox 360",The sequel to Gas Powered Games' epic-scale real-time strategy game will be one of Square Enix's first collaborations with foreign developers.,Gas Powered Games,"Virtual Programming, Square Enix, Mastertronic","Strategy, Real-Time",Everyone 10+
https://www.gamespot.com/games/silent-hunter-5-battle-of-the-atlantic/,Silent Hunter 5: Battle of the Atlantic,"Mar 2, 2010",PC,Silent Hunter 5 hails the return of the number one submarine simulation.,Ubisoft Romania,"Ubisoft, Focus Multimedia, E-Frontier",Simulation,Teen
https://www.gamespot.com/games/red-steel-2/,Red Steel 2,"Mar 23, 2010",Wii,Ubisoft's sword-swinging action series trades its original modern setting for a Wild West locale in the upcoming sequel.,Ubisoft Paris,Ubisoft,"3D, Action, First-Person, Shooter",Teen
https://www.gamespot.com/games/metro-2033/,Metro 2033,"Mar 16, 2010","Linux, Nintendo Switch, PC, PlayStation 4, Stadia, Xbox 360, Xbox One",Travel the subway system under post-apocalyptic Moscow as you seek to help the remnants of humanity stave off a mutant threat.,4A Games,"Deep Silver, Koch Media, THQ, E-Frontier, Spike","3D, Action, First-Person, Shooter",Mature
https://www.gamespot.com/games/infinite-space/,Infinite Space,"Mar 16, 2010",DS,"Being developed exclusively for DS, Infinite Line is a Sci-fi RPG set in outer space, where players become the captain of and can build spaceships based on 200 designs, while balancing the limited resources of the ship and its crew.","NUDE MAKER,Y.K., PlatinumGames",Sega,Role-Playing,Teen
https://www.gamespot.com/games/metro-2033/,Metro 2033,"Mar 16, 2010","Linux, Nintendo Switch, PC, PlayStation 4, Stadia, Xbox 360, Xbox One",Travel the subway system under post-apocalyptic Moscow as you seek to help the remnants of humanity stave off a mutant threat.,4A Games,"Deep Silver, Koch Media, THQ, E-Frontier, Spike","First-Person, Shooter, 3D, Action",Mature
https://www.gamespot.com/games/perfect-dark-2000/,Perfect Dark (2000),"May 22, 2000","Nintendo 64, Xbox 360",As a single-player or multiplayer FPS experience Perfect Dark is unparalleled on the console systems.,"Rare Ltd., 4J Studios","Rare Ltd., Microsoft Game Studios","3D, Action, First-Person, Shooter",Mature
https://www.gamespot.com/games/dragon-age-origins/,Dragon Age: Origins,"Nov 3, 2009","Macintosh, PC, PlayStation 3, Xbox 360",Dragon Age: Origins is an RPG based on a brand-new fantasy world.,BioWare,"Electronic Arts, Spike",Role-Playing,Mature
https://www.gamespot.com/games/warhammer-40-000-dawn-of-war-ii-chaos-rising/,"Warhammer 40,000: Dawn of War II - Chaos Rising","Mar 10, 2010","Linux, Macintosh, PC","Warhammer 40,000: Dawn of War II - Chaos Rising is the next stand-alone chapter featuring Chaos Space Marines faction, new single-player and co-op campaigns, new units for existing armies, and new war gear.",Relic,"Sega, THQ","Real-Time, Strategy",Mature
https://www.gamespot.com/games/scrap-metal/,Scrap Metal,"Mar 10, 2010","iOS (iPhone/iPad), Xbox 360","Drive around monster trucks, hotrods, airboats, and more in this destructive and fast-paced racing game.","Slick Entertainment Inc., Slick Entertainment","Slick Entertainment Inc., Microsoft Game Studios, Slick Entertainment","Arcade, Driving/Racing",Everyone 10+
https://www.gamespot.com/games/calling/,Calling,"Mar 9, 2010",Wii,Calling is a survival suspense game.,Hudson Entertainment,"Hudson Entertainment, Konami, Hudson","Adventure, Survival, 3D, Action",Teen
https://www.gamespot.com/games/command-and-conquer-4-tiberian-twilight/,Command & Conquer 4: Tiberian Twilight,"Mar 16, 2010",PC,Command & Conquer 4 is the conclusion to the 15-year Tiberium saga featuring multiplayer modes and co-op play.,EA LA,Electronic Arts,"Strategy, Real-Time",Teen
https://www.gamespot.com/games/dynasty-warriors-strikeforce/,Dynasty Warriors: Strikeforce,"Apr 28, 2009","PlayStation 3, PSP, Xbox 360",Infiltrate enemy strongholds with three of your friends in Dynasty Warriors: Strikeforce.,Omega Force,"Koei, Koei Tecmo Games","3D, Beat-'Em-Up, Action",Teen
https://www.gamespot.com/games/dynasty-warriors-strikeforce/,Dynasty Warriors: Strikeforce,"Apr 28, 2009","PlayStation 3, PSP, Xbox 360",Infiltrate enemy strongholds with three of your friends in Dynasty Warriors: Strikeforce.,Omega Force,"Koei, Koei Tecmo Games","3D, Beat-'Em-Up, Action",Teen
https://www.gamespot.com/games/dynasty-warriors-strikeforce/,Dynasty Warriors: Strikeforce,"Apr 28, 2009","PlayStation 3, PSP, Xbox 360",Infiltrate enemy strongholds with three of your friends in Dynasty Warriors: Strikeforce.,Omega Force,"Koei, Koei Tecmo Games","3D, Beat-'Em-Up, Action",Teen
https://www.gamespot.com/games/yakuza-3/,Yakuza 3,"Mar 9, 2010","PC, PlayStation 3, PlayStation 4, Xbox One",Yakuza 3 returns to the modern era for another round of open world adventure.,Ryu ga Gotoku Studios,Sega,"Action, Adventure",Mature
https://www.gamespot.com/games/bejeweled-twist/,Bejeweled Twist,"Oct 27, 2008","BlackBerry, DS, PC, Zeebo","In Bejeweled Twist, you rotate jewels freely to set up electrifying combos, outwit obstacles, and blast high-voltage gems.","PopCap, Griptonite Games","PopCap, Square Enix","Puzzle, Matching/Stacking",Everyone
https://www.gamespot.com/games/mlb-10-the-show/,MLB 10: The Show,"Mar 1, 2010","PlayStation 2, PlayStation 3, PSP","MLB 2010 features a brand new Home Run Derby, MLB All-Star Futures Game, Movie Maker, Catcher Mode, Personalized cheers and yells and American League MVP Joe Mauer as the new cover athlete.",SCEA,"SCEA, SCEI","Baseball, Simulation, Sports, Team-Based",Everyone
https://www.gamespot.com/games/toy-soldiers/,Toy Soldiers,"Mar 3, 2010","Nintendo Switch, PC, PlayStation 4, Xbox 360, Xbox One",Toy Soldiers is a World War I-themed tower defense game where players can take control of their towers and join the fight.,Signal Studios,"Accelerate Games, Signal Studios, Microsoft Game Studios","Strategy, Real-Time",Teen
https://www.gamespot.com/games/dawn-of-discovery-venice/,Dawn of Discovery: Venice,"Feb 26, 2010",PC,Dawn of Discovery: Venice will combine the signature gameplay mechanics of the series and the richness of the Venetian culture with an all-new online multiplayer mode.,Related Designs,Ubisoft,Simulation,Teen
https://www.gamespot.com/games/major-league-baseball-2k10/,Major League Baseball 2K10,"Mar 1, 2010","DS, PC, PlayStation 2, PlayStation 3, PSP, Wii, Xbox 360","Authentic presentation with MLB Today featuring scores, standings, news and stats and up-to-date analysis and color commentary by Gary Thorne, Steve Phillips and now John Kruk.","Powerhead Games, Visual Concepts","2K Sports, Take-Two Interactive","Sports, Team-Based, Baseball, Simulation",Everyone
https://www.gamespot.com/games/assassins-creed-ii/,Assassin's Creed II,"Nov 17, 2009","Macintosh, PC, PlayStation 3, Xbox 360",Assassin's Creed returns with a new adventure set in the Italian Renaissance.,Ubisoft Montreal,"Ubisoft, Focus Multimedia, E-Frontier","Adventure, Action",Mature
https://www.gamespot.com/games/greed-corp/,Greed Corp,"Feb 24, 2010","Android, iOS (iPhone/iPad), Macintosh, PC, PlayStation 3, Xbox 360","The first in a series of games based in the rich Mistbound universe, Greed Corp takes place in a world of feudal warfare ravaged by industrial consumption.","Invictus, Vanguard Games, W!Games","Invictus, Invictus Games, DTP Entertainment, W!Games, Spike","Strategy, Turn-Based",Teen
https://www.gamespot.com/games/greed-corp/,Greed Corp,"Feb 24, 2010","Android, iOS (iPhone/iPad), Macintosh, PC, PlayStation 3, Xbox 360","The first in a series of games based in the rich Mistbound universe, Greed Corp takes place in a world of feudal warfare ravaged by industrial consumption.","Invictus, Vanguard Games, W!Games","Invictus, Invictus Games, DTP Entertainment, W!Games, Spike","Strategy, Turn-Based",Teen
https://www.gamespot.com/games/god-of-war-iii/,God of War III,"Mar 16, 2010","PlayStation 3, PlayStation 4",Disaffected Spartan-turned-Greek-God Kratos makes his debut on the PlayStation 3.,"SCE Santa Monica, Wholesale Algorithms","SCE Australia, SCEE, SCEA, SCEI, Capcom, Sony Interactive Entertainment","Action, Adventure",Mature
https://www.gamespot.com/games/final-fantasy-xiii/,Final Fantasy XIII,"Mar 9, 2010","PC, PlayStation 3, Xbox 360",Final Fantasy XIII is the first installment in the best-selling series of role-playing games from Square Enix to appear on the PlayStation 3.,Square Enix,"Square Enix, SCEI",Role-Playing,Teen
https://www.gamespot.com/games/final-fantasy-xiii/,Final Fantasy XIII,"Mar 9, 2010","PC, PlayStation 3, Xbox 360",Final Fantasy XIII is the first installment in the best-selling series of role-playing games from Square Enix to appear on the PlayStation 3.,Square Enix,"Square Enix, SCEI",Role-Playing,Teen
https://www.gamespot.com/games/major-league-baseball-2k10/,Major League Baseball 2K10,"Mar 1, 2010","DS, PC, PlayStation 2, PlayStation 3, PSP, Wii, Xbox 360","Authentic presentation with MLB Today featuring scores, standings, news and stats and up-to-date analysis and color commentary by Gary Thorne, Steve Phillips and now John Kruk.","Powerhead Games, Visual Concepts","2K Sports, Take-Two Interactive","Simulation, Sports, Team-Based, Baseball",Everyone
https://www.gamespot.com/games/major-league-baseball-2k10/,Major League Baseball 2K10,"Mar 1, 2010","DS, PC, PlayStation 2, PlayStation 3, PSP, Wii, Xbox 360","Authentic presentation with MLB Today featuring scores, standings, news and stats and up-to-date analysis and color commentary by Gary Thorne, Steve Phillips and now John Kruk.","Powerhead Games, Visual Concepts","2K Sports, Take-Two Interactive","Simulation, Sports, Team-Based, Baseball",Everyone
https://www.gamespot.com/games/battlefield-bad-company-2/,Battlefield: Bad Company 2,"Mar 2, 2010","iOS (iPhone/iPad), PC, PlayStation 3, Xbox 360","Battlefield: Bad Company 2 delivers destruction, vehicular warfare, squad play and open world environments in an action game.","Digital Legends Entertainment, EA DICE","Electronic Arts, EA Games, Ubisoft","Shooter, 3D, Action, First-Person",Mature
https://www.gamespot.com/games/battlefield-bad-company-2/,Battlefield: Bad Company 2,"Mar 2, 2010","iOS (iPhone/iPad), PC, PlayStation 3, Xbox 360","Battlefield: Bad Company 2 delivers destruction, vehicular warfare, squad play and open world environments in an action game.","Digital Legends Entertainment, EA DICE","Electronic Arts, EA Games, Ubisoft","Shooter, 3D, Action, First-Person",Mature
https://www.gamespot.com/games/lazy-raiders/,Lazy Raiders,"Feb 24, 2010","iOS (iPhone/iPad), Xbox 360",,"Namco Networks America, Sarbakan Inc.","Namco Networks America, Sarbakan Inc., Microsoft Game Studios","Action, Puzzle",Everyone
https://www.gamespot.com/games/resident-evil-5/,Resident Evil 5,"Mar 13, 2009","Android, Nintendo Switch, PC, PlayStation 3, PlayStation 4, Xbox 360, Xbox One",Chris Redfield returns and heads to Africa where the latest bioterrorism threat is transforming the people into mindless creatures.,Capcom,"NVIDIA, Capcom","Survival, 3D, Action, Adventure",Mature
https://www.gamespot.com/games/risen/,Risen,"Oct 2, 2009","PC, Xbox 360","Risen is an RPG game set in a medieval world, unfolding over four engrossing chapters.",Piranha Bytes,Deep Silver,"Action, Role-Playing",Mature
https://www.gamespot.com/games/assassins-creed-ii/,Assassin's Creed II,"Nov 17, 2009","Macintosh, PC, PlayStation 3, Xbox 360",Assassin's Creed returns with a new adventure set in the Italian Renaissance.,Ubisoft Montreal,"Ubisoft, E-Frontier, Focus Multimedia","Action, Adventure",Mature
https://www.gamespot.com/games/napoleon-total-war/,Napoleon: Total War,"Feb 23, 2010","Macintosh, PC",Napoleon: Total War is the latest real-time strategy in the Total War series.,Creative Assembly,"Sega, Feral Interactive, E-Frontier, Avanquest Software","Strategy, Real-Time",Teen
https://www.gamespot.com/games/puzzle-chronicles/,Puzzle Chronicles,"Jan 28, 2010","DS, PC, PlayStation 3, PSP, Xbox 360",Exact revenge on the King of the Asharin Empire for capturing the tribesmen in this puzzle RPG of legendary proportions.,"Konami, Infinite Interactive",Konami,"Action, Puzzle",Everyone 10+
https://www.gamespot.com/games/supreme-commander-2/,Supreme Commander 2,"Mar 1, 2010","Macintosh, PC, Xbox 360",The sequel to Gas Powered Games' epic-scale real-time strategy game will be one of Square Enix's first collaborations with foreign developers.,Gas Powered Games,"Virtual Programming, Square Enix, Mastertronic","Strategy, Real-Time",Everyone 10+
https://www.gamespot.com/games/sonic-and-sega-all-stars-racing/,Sonic & Sega All-Stars Racing,"Feb 23, 2010","Android, Arcade Games, DS, iOS (iPhone/iPad), Macintosh, PC, PlayStation 3, Wii, Xbox 360",Sonic & Sega All-Stars Racing is a kart racing game featuring characters from the Sonic series as well as Samba De Amigo and Super Monkey Ball.,"Sega, Sumo Digital","Sega, Feral Interactive, Avanquest Software","Arcade, Driving/Racing",Everyone 10+
https://www.gamespot.com/games/lunar-the-silver-star/,Lunar: The Silver Star,December 1993,"Game Boy Advance, iOS (iPhone/iPad), PC, PlayStation, PSP, Saturn, Sega CD",,"Game Arts, SoMoGa, Inc., Studio Alex","Media Rings, Ubisoft, SoMoGa, Inc., DigiCube, Working Designs, Kadokawa Shoten, GungHo, Xseed Games, Game Arts",Role-Playing,Teen
https://www.gamespot.com/games/borderlands/,Borderlands,"Oct 20, 2009","Macintosh, Nintendo Switch, PC, PlayStation 3, PlayStation 4, Xbox 360, Xbox One",Borderlands is an RPG sci-fi shooter that features four player online co-op.,"Gearbox Software, Turn Me Up Games, Take-Two Interactive","Feral Interactive, 2K Games, Take-Two Interactive, CyberFront, Gearbox Publishing","Action, First-Person, Shooter, 3D",Mature
https://www.gamespot.com/games/star-ocean-the-last-hope/,Star Ocean: The Last Hope,"Feb 24, 2009","PC, PlayStation 3, PlayStation 4, Xbox 360",The latest entry in the futuristic space opera RPG series is scheduled for a global release in 2009 exclusively on the Xbox 360.,"Tri-Ace, Square Enix",Square Enix,"Role-Playing, Action",Teen
https://www.gamespot.com/games/tropico-3/,Tropico 3,"Oct 20, 2009","Macintosh, PC, Xbox 360",Tropico returns with a third iteration of the PC franchise now on the Xbox 360.,Haemimont Games,"Feral Interactive, Kalypso, Zoo Corporation, Russel","Management, Strategy",Teen
https://www.gamespot.com/games/sonic-and-sega-all-stars-racing/,Sonic & Sega All-Stars Racing,"Feb 23, 2010","Android, Arcade Games, DS, iOS (iPhone/iPad), Macintosh, PC, PlayStation 3, Wii, Xbox 360",Sonic & Sega All-Stars Racing is a kart racing game featuring characters from the Sonic series as well as Samba De Amigo and Super Monkey Ball.,"Sega, Sumo Digital","Sega, Feral Interactive, Avanquest Software","Arcade, Driving/Racing",Everyone 10+
https://www.gamespot.com/games/sonic-and-sega-all-stars-racing/,Sonic & Sega All-Stars Racing,"Feb 23, 2010","Android, Arcade Games, DS, iOS (iPhone/iPad), Macintosh, PC, PlayStation 3, Wii, Xbox 360",Sonic & Sega All-Stars Racing is a kart racing game featuring characters from the Sonic series as well as Samba De Amigo and Super Monkey Ball.,"Sega, Sumo Digital","Sega, Feral Interactive, Avanquest Software","Arcade, Driving/Racing",Everyone 10+
https://www.gamespot.com/games/sonic-and-sega-all-stars-racing/,Sonic & Sega All-Stars Racing,"Feb 23, 2010","Android, Arcade Games, DS, iOS (iPhone/iPad), Macintosh, PC, PlayStation 3, Wii, Xbox 360",Sonic & Sega All-Stars Racing is a kart racing game featuring characters from the Sonic series as well as Samba De Amigo and Super Monkey Ball.,"Sega, Sumo Digital","Sega, Feral Interactive, Avanquest Software","Driving/Racing, Arcade",Everyone 10+
https://www.gamespot.com/games/star-wars-the-force-unleashed/,Star Wars: The Force Unleashed,"Sep 15, 2008","BlackBerry, DS, iOS (iPhone/iPad), Nintendo Switch, PlayStation 2, PlayStation 3, PSP, Wii, Xbox 360",The next Star Wars game from LucasArts employs next-gen technology to bring the Force to life in an explosive new way.,"Universomo, n-Space, Krome Studios, LucasArts","THQ Wireless, LucasArts, Activision, Limited Run Games, Aspyr, Disney Interactive Studios","Adventure, Action",Teen
https://www.gamespot.com/games/heavy-rain/,Heavy Rain,"Feb 23, 2010","PC, PlayStation 3, PlayStation 4","French developer Quantic Dream (the team behind the acclaimed adventure game Indigo Prophecy) brings you Heavy Rain, a game featuring realistic character emotions and new gameplay mechanics.","Quantic Dream, Virtuos","Koch Media, Quantic Dream, SCEI, SCEE, SCEA, SCE Australia, Sony Interactive Entertainment","3D, Third-Person, Adventure",Mature
https://www.gamespot.com/games/dark-void/,Dark Void,"Jan 19, 2010","PC, PlayStation 3, Xbox 360","Ancient gods known as 'The Watchers,' once banished from our world by superhuman Adepts, have returned with a vengeance.",Airtight Games,Capcom,"Shooter, Third-Person, 3D, Action",Teen
https://www.gamespot.com/games/dark-void/,Dark Void,"Jan 19, 2010","PC, PlayStation 3, Xbox 360","Ancient gods known as 'The Watchers,' once banished from our world by superhuman Adepts, have returned with a vengeance.",Airtight Games,Capcom,"Shooter, Third-Person, 3D, Action",Teen
https://www.gamespot.com/games/aliens-vs-predator/,Aliens vs. Predator,"Feb 16, 2010","PC, PlayStation 3, Xbox 360",Aliens vs. Predator gets a reboot on the Xbox 360.,Rebellion,"Sega, Synergex, Avanquest Software","3D, Action, First-Person, Shooter",Mature
https://www.gamespot.com/games/endless-ocean-blue-world/,Endless Ocean: Blue World,"Feb 22, 2010",Wii,"Travel across the globe, dive in exotic locations, enjoy interacting with over 350 different species of marine life, and explore sunken ruins.",Arika,Nintendo,"Adventure, 3D, Third-Person",Everyone 10+
https://www.gamespot.com/games/the-misadventures-of-p-b-winterbottom/,The Misadventures of P.B. Winterbottom,"Feb 17, 2010","PC, Xbox 360",The Misadventures of P.B. Winterbottom presents the comical escapades of the portly pie thief P.B. Winterbottom on his mad-capped pursuit of scrumptious brain-teasing pies.,The Odd Gentlemen,"2K Games, 2K Play",Puzzle,Everyone
https://www.gamespot.com/games/super-monkey-ball-step-and-roll/,Super Monkey Ball: Step & Roll,"Feb 9, 2010",Wii,Super Monkey Ball Step & Roll adds a dynamic level of interactive gameplay with the use of the Wii Balance Board while still remaining true to the original franchise with zany level design.,Sega,Sega,Action,Everyone
https://www.gamespot.com/games/darwinia/,Darwinia+,"Mar 18, 2005","Linux, Macintosh, PC, Xbox 360","Combining fast-paced action with strategic battle planning, Darwinia features a novel and intuitive control mechanism, a graphical style ripped from 80's retro classics, and a story concerning a tribe of video game sprites trapped in a modern 3D game world.",Introversion,"Introversion, Ambrosia, Cinemaware","Strategy, Real-Time",Everyone
https://www.gamespot.com/games/star-trek-online/,Star Trek Online,"Feb 2, 2010","Macintosh, PC, PlayStation 4, Xbox One",This massively multiplayer online game immerses you in the world of Star Trek.,Cryptic Studios,"Perfect World Entertainment, Namco Bandai Games, Atari SA","Role-Playing, MMO",Teen
https://www.gamespot.com/games/ace-attorney-investigations-miles-edgeworth/,Ace Attorney Investigations: Miles Edgeworth,"Feb 16, 2010","Android, DS, iOS (iPhone/iPad)",Capcom's upcoming Phoenix Wright: Ace Attorney spin-off features a new handheld lawman.,Capcom,Capcom,Adventure,Teen
https://www.gamespot.com/games/shiren-the-wanderer/,Shiren the Wanderer,"Feb 9, 2010","PSP, Wii",An epic story that begins 1000 years prior takes you through villages and dungeons and places you as the wandering samurai Shiren alongside figures straight out of Japanese mythology.,ChunSoft,"Spike Chunsoft, Spike, Sega, ATLUS","Roguelike, Role-Playing",Teen
https://www.gamespot.com/games/connect-4-1999/,Connect 4 (1999),June 2009,Palm webOS,This version of the classic board game requires you to drop colored chips into a grid to make a connecting line of four in a row.,EA Mobile,EA Mobile,Trivia/Board Game,
https://www.gamespot.com/games/boggle-1999/,Boggle (1999),November 2009,Palm webOS,This is a handheld version of the popular board game based on making words from a jumble of lettered blocks.,EA Mobile,EA Mobile,Trivia/Board Game,
https://www.gamespot.com/games/scrabble-2008/,Scrabble (2008),"Jul 9, 2008","iOS (iPhone/iPad), Windows Mobile",,EA Mobile,"Electronic Arts, EA Mobile",Trivia/Board Game,Everyone
https://www.gamespot.com/games/indiana-jones-and-the-lost-puzzles/,Indiana Jones and the Lost Puzzles,"Aug 13, 2009","BlackBerry, iOS (iPhone/iPad), Windows Mobile",,THQ Wireless,THQ Wireless,"Hidden Object, Puzzle",
https://www.gamespot.com/games/eliminate/,Eliminate,"Oct 30, 2009",iOS (iPhone/iPad),,,ngmoco,"3D, Action, First-Person, Shooter",
https://www.gamespot.com/games/dungeon-hunter/,Dungeon Hunter,"Sep 14, 2009","Android, iOS (iPhone/iPad)",,Gameloft,Gameloft,"Action, Role-Playing",Teen
https://www.gamespot.com/games/command-and-conquer-red-alert/,Command & Conquer: Red Alert,"Nov 22, 1996","BlackBerry, iOS (iPhone/iPad), PC, PlayStation","There are new weapons, enemies, and levels, but the game engine and basic play are essentially the same.","Electronic Arts, Westwood Studios, Petroglyph","Electronic Arts, Virgin Interactive, Sold Out Software, Dice Multi Media, Westwood Studios, Tec Toy, Sold Out","Strategy, Real-Time",Teen
https://www.gamespot.com/games/call-of-duty-world-at-war-zombies/,Call of Duty: World at War - Zombies,"Nov 16, 2009",iOS (iPhone/iPad),"Four Massive Zombie Maps. One Great New Price. Now includes the ALL-NEW fan favorite, Der Riese, the largest, most feature-rich Zombie map to date. This is the ultimate Co-op experience for the iPhone/iPod Touch!&ldquo;Der Riese&rdquo; (Zombie Factory) features:&bull;The all-new Pack A Punch Machine allows you to upgrade ANY of your weapons: Increased Firepower, More Ammo, and a new Metal Finish.&bull;New Teleporters allow you and your team to zip around this enormous map and evade the oncoming Zombie Horde.&bull;The Bowie Knife allows to you take down higher level zombies in one quick blow.&bull;Favorites such as the Hell Hounds, the Wunderwaffe lightning gun, and the Perks-a-Cola Machines return.&bull;The online 4-player co-op action you've come to expect returns with even more intensity.&ldquo;Shi No Numa&rdquo; (Zombie Swamp) features:&bull;Shi No Numa is a hauntingly beautiful environment filled with terrifying zombies, weapons, and zombie traps.&bull;New weapons featuring the Wunderwaffe DG-2. Fry hordes of zombies with a single blast from this shockingly powerful new weapon.&bull;Survive the Hellhounds! Ferocious and fast, the Hellhounds will test your reflexes and your team's ability to work together.&bull;New playable characters! Play as Tank Dempsey (US), Takeo Masaki (Japan), Nikolai Belinski (USSR), and the infamous Dr. Richtofen (Germany).&bull;New Zombie traps including the Flogger for massive Zombie destruction and the Zipline for quick getaways.Call of Duty: Zombies also includes:&bull;&ldquo;Verr&uuml;ckt&rdquo; (Zombie Asylum): Dare to enter the insane asylum and fend off the Zombie onslaught alone or with friends. Use electric traps to keep the zombies at bay.&bull;&ldquo;Nacht der Untoten&rdquo;: The original zombie map returns in all its glory. Fight to survive in the abandoned bunker that started the zombie phenomenon.About Call of Duty: Zombies:Call of Duty: Zombies brings the classic Call of Duty: World at War zombie-slaying game mode to the iPhone&trade; and iPod&reg; Touch.  Featuring ALL 4 Zombie maps, you&rsquo;ll need to bring along your friends to help push back the endless waves of attacking zombies!Highlights include:- Call of Duty: Zombies for the iPhone&trade; supports up to four players via Wi-Fi/Internet and two players via Bluetooth.  Play with your friends in the same room, on the other side of town, and even across the globe.  With the option of either private or open matchmaking, where there&rsquo;s a Wi-Fi connection, there&rsquo;s a friend to go Zombie-hunting with.*- This is the Zombie experience from Call of Duty: World at War.  All 4 Zombie maps have been fully realized on the iPhone&trade; in a silky smooth 3D environment, along with the return of your favorite guns and killer power ups. - Three different control schemes are available to suit your style.  Take advantage of the iPhone&rsquo;s unique tilt capabilities or, for Zombie vets, use the virtual analog sticks to fend off the undead.- Call of Duty: Zombies features a massive list of unique Achievements.- Leaderboard support awards the best of the best, accessed directly through your iPhone&trade; or iPod&reg; Touch.  Become the top zombie slayer and prove your standings to the world!So snap to attention, pick up Call of Duty: Zombies, and start fending off the zombie horde!*Wi-Fi support only at this time, play unavailable on cellular networks.Note: Call of Duty: Zombies is best played on a 2nd generation iPod&reg; Touch or higher with the latest firmware installed.",Ideaworks3D,"Vivendi Universal Games Mobile, Activision","3D, Action, First-Person, Shooter",
https://www.gamespot.com/games/beneath-a-steel-sky/,Beneath a Steel Sky,1994,"Amiga, Amiga CD32, iOS (iPhone/iPad), Linux, Macintosh, PC",,Revolution Software,"Revolution Software, Virgin Interactive",Adventure,Teen
https://www.gamespot.com/games/need-for-speed-shift/,Need for Speed: Shift,"Sep 15, 2009","PC, PlayStation 3, PSP, Xbox 360",The Need for Speed franchise returns as a racing simulation.,"Slightly Mad Studios, EA Bright Light","EA Games, Electronic Arts","Driving/Racing, Simulation",Everyone
https://www.gamespot.com/games/crazy-taxi/,Crazy Taxi,1999,"Android, Arcade Games, BlackBerry, Dreamcast, GameCube, iOS (iPhone/iPad), PC, PlayStation 2, PlayStation 3, Windows Mobile, Xbox 360","Crazy Taxi is still a fun, exciting game, but fans of Crazy Taxi who already own the Dreamcast release don't really need to bother with the PlayStation 2 version.","Sega, Electronic Arts Nederland BV, Hitmaker, Acclaim Studios Cheltenham, EA Mobile","Sega, Electronic Arts Nederland BV, Acclaim, Activision Value, Activision, Sega Europe, SCEI, EA Mobile","Arcade, Driving/Racing",Teen
https://www.gamespot.com/games/farm-frenzy/,Farm Frenzy,"Jan 30, 2008","Android, DS, iOS (iPhone/iPad), PC, PSP",,"Alawar Entertainment, Inc, Melesta","Alawar Entertainment, Inc, HeroCraft, iWin, MumboJumbo","Strategy, Management",Everyone
https://www.gamespot.com/games/family-guy-uncensored/,Family Guy Uncensored,"Aug 12, 2009","Android, BlackBerry, iOS (iPhone/iPad)",,Glu Mobile,Glu Mobile,Party/Minigame,
https://www.gamespot.com/games/assassins-creed-ii/,Assassin's Creed II,"Nov 17, 2009","Macintosh, PC, PlayStation 3, Xbox 360",Assassin's Creed returns with a new adventure set in the Italian Renaissance.,Ubisoft Montreal,"Ubisoft, E-Frontier, Focus Multimedia","Adventure, Action",Mature
https://www.gamespot.com/games/aliens-vs-predator/,Aliens vs. Predator,"Feb 16, 2010","PC, PlayStation 3, Xbox 360",Aliens vs. Predator gets a reboot on the Xbox 360.,Rebellion,"Sega, Synergex, Avanquest Software","3D, Action, First-Person, Shooter",Mature
https://www.gamespot.com/games/aliens-vs-predator/,Aliens vs. Predator,"Feb 16, 2010","PC, PlayStation 3, Xbox 360",Aliens vs. Predator gets a reboot on the Xbox 360.,Rebellion,"Avanquest Software, Sega, Synergex","Shooter, 3D, Action, First-Person",Mature
https://www.gamespot.com/games/socom-u-s-navy-seals-fireteam-bravo-3/,SOCOM: U.S. Navy SEALs Fireteam Bravo 3,"Feb 16, 2010",PSP,Lead a fireteam of friends on an action-packed military hunt for weapons of mass destruction and an ex-KGB agent in SOCOM U.S. Navy SEALs: Fireteam Bravo 3 for the PSP.,Slant Six,"SCEI, SCEE, SCEA, SCE Australia","Third-Person, Action, Shooter, Tactical",Teen
https://www.gamespot.com/games/fret-nice/,Fret Nice,"Feb 4, 2010","PlayStation 3, Xbox 360","Blast your enemies with riff combos and create your own soundtracks with each ""strum"" of a chord in Fret Nice.","Tecmo, Pieces Interactive","Tecmo, Koei Tecmo Games",Music/Rhythm,Everyone
https://www.gamespot.com/games/tank-battles/,Tank Battles,"Sep 3, 2009","PlayStation 3, Xbox 360",,Gameloft,Gameloft,"Fixed-Screen, Shooter, 2D, Action",Everyone 10+
